"pmid","seed","c","is_seed"
34404271,33432362,3,TRUE
34404271,20188017,228,TRUE
34404271,26280569,56,TRUE
34404271,32448142,28,TRUE
34404271,31527806,93,TRUE
34404753,28490934,20,TRUE
34404753,28800867,56,TRUE
34404753,33006914,9,TRUE
34404753,25933397,53,TRUE
34404753,31665265,3,TRUE
34405863,22997995,12,TRUE
34405863,22199119,239,TRUE
34405863,28687271,19,TRUE
34405863,30783674,403,TRUE
34405863,25948241,50,TRUE
34406169,27257003,58,TRUE
34406169,31016887,42,TRUE
34406169,30956804,31,TRUE
34406169,21926599,87,TRUE
34406169,26973269,32,TRUE
34406452,34139922,7,TRUE
34406452,27244235,25,TRUE
34406452,30300292,4,TRUE
34406452,23919354,18,TRUE
34406452,30830009,5,TRUE
34407446,28030915,32,TRUE
34407446,31329507,8,TRUE
34407446,26504284,24,TRUE
34407446,32589208,34,TRUE
34407446,23347817,96,TRUE
34408064,26304875,68,TRUE
34408064,28089728,39,TRUE
34408064,23867031,453,TRUE
34408064,27733354,7277,TRUE
34408064,26782795,42,TRUE
34410459,29649985,58,TRUE
34410459,30638100,49,TRUE
34410459,27340553,15,TRUE
34410459,25183707,54,TRUE
34410459,29594485,16,TRUE
34412904,33502076,42,TRUE
34412904,32360697,128,TRUE
34412904,33599800,94,TRUE
34412904,32307245,279,TRUE
34412904,33519709,108,TRUE
34417599,30661180,91,TRUE
34417599,30372103,30,TRUE
34417599,27570456,16,TRUE
34417599,26882176,18,TRUE
34417599,28849352,11,TRUE
34420153,31030318,42,TRUE
34420153,30643251,824,TRUE
34420153,32223322,5,TRUE
34420153,32046524,4,TRUE
34420153,28038378,21,TRUE
34420864,23506650,35,TRUE
34420864,29865973,5,TRUE
34420864,26167702,135,TRUE
34420864,30139537,3,TRUE
34420864,27913940,27,TRUE
34423491,22881462,30,TRUE
34423491,25973822,27,TRUE
34423491,25265216,32,TRUE
34423491,31925600,9,TRUE
34423491,24343350,134,TRUE
34424498,26473073,12,TRUE
34424498,20945110,206,TRUE
34424498,28478587,73,TRUE
34424498,24043731,254,TRUE
34424498,29236653,4,TRUE
34424550,27838313,14,TRUE
34424550,29876526,24,TRUE
34424550,20055895,859,TRUE
34424550,25125696,35,TRUE
34424550,29885540,34,TRUE
34432594,29251842,41,TRUE
34432594,28438661,175,TRUE
34432594,29947575,15,TRUE
34432594,25293540,23,TRUE
34432594,26888471,33,TRUE
34435522,20936047,92,TRUE
34435522,28591704,133,TRUE
34435522,29865918,5,TRUE
34435522,24072101,52,TRUE
34435522,24423924,115,TRUE
34448993,23397228,21,TRUE
34448993,31159420,15,TRUE
34448993,20547644,112,TRUE
34448993,25329495,7,TRUE
34448993,21850607,53,TRUE
34453247,30877537,17,TRUE
34453247,29042088,136,TRUE
34453247,28163993,45,TRUE
34453247,26883814,330,TRUE
34453247,32620848,33,TRUE
34453832,27378545,13,TRUE
34453832,26188051,16,TRUE
34453832,27363627,40,TRUE
34453832,27919275,6161,TRUE
34453832,24769189,32,TRUE
34455956,28928429,64,TRUE
34455956,20653046,78,TRUE
34455956,24390959,59,TRUE
34455956,20566415,33,TRUE
34455956,29499280,20,TRUE
34459490,20086073,740,TRUE
34459490,23416520,302,TRUE
34459490,30865648,5,TRUE
34459490,26376719,51,TRUE
34459490,25471927,1325,TRUE
34463919,26315743,521,TRUE
34463919,26916489,198,TRUE
34463919,26905364,111,TRUE
34463919,24716681,902,TRUE
34463919,31504429,1661,TRUE
34463956,32439197,526,TRUE
34463956,33413976,98,TRUE
34463956,34463956,171,TRUE
34463956,33013637,31,TRUE
34463956,32644129,2219,TRUE
34467415,29744646,20,TRUE
34467415,22269220,44,TRUE
34467415,21763651,28,TRUE
34467415,24694275,56,TRUE
34467415,33689018,4,TRUE
34467421,29506205,9,TRUE
34467421,33791617,3,TRUE
34467421,29548007,21,TRUE
34467421,29733345,6,TRUE
34467421,27919275,6161,TRUE
34470509,32667271,39,TRUE
34470509,23016071,53,TRUE
34470509,30905626,22,TRUE
34470509,29776815,37,TRUE
34470509,30249472,17,TRUE
34473821,31390590,15,TRUE
34473821,28494643,50,TRUE
34473821,21208779,4481,TRUE
34473821,24992001,33,TRUE
34473821,28029308,473,TRUE
34478109,31958873,7,TRUE
34478109,21616158,64,TRUE
34478109,26178328,133,TRUE
34478109,23407427,57,TRUE
34478109,23380160,54,TRUE
34478578,34009257,34,TRUE
34478578,33121501,13,TRUE
34478578,29554195,172,TRUE
34478578,32918892,99,TRUE
34478578,31582314,100,TRUE
34480256,23921583,30,TRUE
34480256,24704889,648,TRUE
34480256,21369730,97,TRUE
34480256,28767516,38,TRUE
34480256,29889837,17,TRUE
34482453,30538086,56,TRUE
34482453,28797755,42,TRUE
34482453,30952703,13,TRUE
34482453,29412450,89,TRUE
34482453,25873285,11,TRUE
34485073,25384116,15,TRUE
34485073,24223363,54,TRUE
34485073,26058405,8,TRUE
34485073,28567231,22,TRUE
34485073,29096278,42,TRUE
34486647,31743178,30,TRUE
34486647,26349843,46,TRUE
34486647,32228311,19,TRUE
34486647,25797505,144,TRUE
34486647,28398469,34,TRUE
34487290,24604575,47,TRUE
34487290,30953884,19,TRUE
34487290,25603927,10,TRUE
34487290,23069770,65,TRUE
34487290,26908523,38,TRUE
34489127,22708645,14,TRUE
34489127,22404704,31,TRUE
34489127,30842399,5,TRUE
34489127,20227682,96,TRUE
34489127,22134973,25,TRUE
34489536,26632144,176,TRUE
34489536,33039206,497,TRUE
34489536,30506427,30,TRUE
34489536,28723375,38,TRUE
34489536,32056047,11,TRUE
34491527,25918291,355,TRUE
34491527,26110777,23,TRUE
34491527,23512568,3353,TRUE
34491527,32395379,7,TRUE
34491527,21558582,57,TRUE
34494491,21217165,54,TRUE
34494491,24816157,48,TRUE
34494491,33528176,4,TRUE
34494491,25955703,66,TRUE
34494491,23758261,43,TRUE
34498169,30882238,342,TRUE
34498169,20688472,2109,TRUE
34498169,33200892,827,TRUE
34498169,28284707,30,TRUE
34498169,28403893,273,TRUE
34499339,23768214,49,TRUE
34499339,21364480,242,TRUE
34499339,22130404,25,TRUE
34499339,25627449,15,TRUE
34499339,33245512,17,TRUE
34503868,26418215,13,TRUE
34503868,27381576,6,TRUE
34503868,27166771,7,TRUE
34503868,28496382,30,TRUE
34503868,29723925,21,TRUE
34509319,20580606,88,TRUE
34509319,22709687,277,TRUE
34509319,33206937,16,TRUE
34509319,20439647,76,TRUE
34509319,32830315,34,TRUE
34509342,30001501,75,TRUE
34509342,28675328,5,TRUE
34509342,28639442,10,TRUE
34509342,22543471,84,TRUE
34509342,29669497,139,TRUE
34510132,24776635,517,TRUE
34510132,28422994,62,TRUE
34510132,30755291,25,TRUE
34510132,25354833,59,TRUE
34510132,32195142,7,TRUE
34510916,22511918,318,TRUE
34510916,24730690,2541,TRUE
34510916,21471551,42,TRUE
34510916,28292045,15,TRUE
34510916,22742910,1406,TRUE
34514668,27966189,470,TRUE
34514668,27751985,44,TRUE
34514668,24029625,44,TRUE
34514668,32070607,29,TRUE
34514668,29453191,23,TRUE
34515130,28537982,84,TRUE
34515130,32372072,57,TRUE
34515130,33780450,24,TRUE
34515130,25118789,49,TRUE
34515130,25270679,50,TRUE
34516462,22736240,467,TRUE
34516462,25881845,281,TRUE
34516462,29351121,11,TRUE
34516462,29033025,17,TRUE
34516462,28348580,9,TRUE
34518448,32967161,33,TRUE
34518448,31332699,34,TRUE
34518448,32309451,13,TRUE
34518448,27502815,40,TRUE
34518448,25746727,24,TRUE
34518896,30445012,64,TRUE
34518896,27749387,31,TRUE
34518896,28211609,34,TRUE
34518896,26232099,32,TRUE
34518896,29274892,14,TRUE
34518989,32086637,5,TRUE
34518989,30319492,16,TRUE
34518989,26592355,37,TRUE
34518989,20027602,67,TRUE
34518989,29296241,17,TRUE
34520402,30653195,17,TRUE
34520402,25790322,11,TRUE
34520402,27594396,27,TRUE
34520402,30513812,8,TRUE
34520402,27655438,33,TRUE
34523121,24599261,58,TRUE
34523121,24819209,51,TRUE
34523121,21396780,93,TRUE
34523121,23269398,24,TRUE
34523121,32008580,23,TRUE
34524655,23675746,41,TRUE
34524655,30557888,38,TRUE
34524655,20546144,224,TRUE
34524655,24857046,69,TRUE
34524655,24548571,863,TRUE
34533447,26820629,80,TRUE
34533447,25559230,321,TRUE
34533447,30606633,7,TRUE
34533447,25006627,20,TRUE
34533447,21374666,6394,TRUE
34535036,32756295,35,TRUE
34535036,31758566,25,TRUE
34535036,31756124,5,TRUE
34535036,32150040,28,TRUE
34535036,31277765,41,TRUE
34536279,31045823,11,TRUE
34536279,25134101,157,TRUE
34536279,23036671,60,TRUE
34536279,22824229,47,TRUE
34536279,27188665,291,TRUE
34542742,21621458,133,TRUE
34542742,25875027,119,TRUE
34542742,31855148,26,TRUE
34542742,31702969,45,TRUE
34542742,20452691,12,TRUE
34545734,25050679,11,TRUE
34545734,29752488,6,TRUE
34545734,24474579,130,TRUE
34545734,22396514,749,TRUE
34545734,25085541,6,TRUE
34548628,21985522,47,TRUE
34548628,31891415,12,TRUE
34548628,29477251,1367,TRUE
34548628,30850328,95,TRUE
34548628,31851534,14,TRUE
34549293,26308010,66,TRUE
34549293,25608849,38,TRUE
34549293,25264047,14,TRUE
34549293,29659527,23,TRUE
34549293,30312135,12,TRUE
34549816,32520921,61,TRUE
34549816,32579237,35,TRUE
34549816,32393680,39,TRUE
34549816,32520428,34,TRUE
34549816,32608380,61,TRUE
34551830,31248432,29,TRUE
34551830,24848779,122,TRUE
34551830,33109910,16,TRUE
34551830,22915346,24,TRUE
34551830,23142444,111,TRUE
34553675,31417205,78,TRUE
34553675,31648081,26,TRUE
34553675,27251123,676,TRUE
34553675,31563865,1724,TRUE
34553675,26716142,71,TRUE
34554343,23508017,97,TRUE
34554343,24668442,110,TRUE
34554343,30176047,60,TRUE
34554343,30308535,4,TRUE
34554343,21289527,156,TRUE
34554365,27866880,376,TRUE
34554365,27681266,73,TRUE
34554365,27501856,2,TRUE
34554365,23538181,65,TRUE
34554365,21871249,623,TRUE
34554905,32450106,862,TRUE
34554905,32690628,143,TRUE
34554905,32344449,40,TRUE
34554905,32798445,130,TRUE
34554905,32884153,220,TRUE
34556376,22927851,23,TRUE
34556376,26974034,47,TRUE
34556376,26825748,4,TRUE
34556376,27058356,5,TRUE
34556376,25511309,23,TRUE
34559371,23335357,125,TRUE
34559371,21790520,94,TRUE
34559371,30924000,49,TRUE
34559371,29973224,6,TRUE
34559371,29207961,959,TRUE
34560830,22829486,731,TRUE
34560830,25125777,55,TRUE
34560830,23813086,24,TRUE
34560830,27058676,118,TRUE
34560830,28158958,16,TRUE
34561390,33863864,43,TRUE
34561390,33680620,64,TRUE
34561390,30586074,135,TRUE
34561390,27683581,1268,TRUE
34561390,33031948,385,TRUE
34562856,29158945,3789,TRUE
34562856,26232344,36,TRUE
34562856,29116141,22,TRUE
34562856,22728225,111,TRUE
34562856,27342914,41,TRUE
34563481,30467131,59,TRUE
34563481,21468739,25,TRUE
34563481,29366513,82,TRUE
34563481,24792229,68,TRUE
34563481,24363860,25,TRUE
34569529,26254171,83,TRUE
34569529,24492988,37,TRUE
34569529,27771424,6,TRUE
34569529,21871654,10,TRUE
34569529,27615435,58,TRUE
34571026,25929504,33,TRUE
34571026,32436122,7,TRUE
34571026,24771844,31,TRUE
34571026,27478902,64,TRUE
34571026,21836026,101,TRUE
34579994,25481917,445,TRUE
34579994,23497603,146,TRUE
34579994,29882828,98,TRUE
34579994,30830703,24,TRUE
34579994,33045643,29,TRUE
34580747,25420776,5,TRUE
34580747,20852954,33,TRUE
34580747,25739052,29,TRUE
34580747,24435778,1208,TRUE
34580747,21856071,22,TRUE
34580822,30109471,21,TRUE
34580822,33154634,1,TRUE
34580822,32843371,24,TRUE
34580822,23801463,218,TRUE
34580822,19827961,16,TRUE
34583088,29378178,63,TRUE
34583088,25407749,14,TRUE
34583088,29113917,105,TRUE
34583088,24901976,24,TRUE
34583088,20603893,13,TRUE
34583099,21555156,55,TRUE
34583099,27307281,12,TRUE
34583099,33077023,18,TRUE
34583099,25810908,1290,TRUE
34583099,21527126,44,TRUE
34591084,19896746,4105,TRUE
34591084,22210562,74,TRUE
34591084,20623003,41,TRUE
34591084,21859656,18,TRUE
34591084,21310599,86,TRUE
34591717,32716726,8,TRUE
34591717,33135005,4,TRUE
34591717,30611589,33,TRUE
34591717,32389771,54,TRUE
34591717,24560907,69,TRUE
34593681,27733999,1,TRUE
34593681,29953976,9,TRUE
34593681,22682713,36,TRUE
34593681,29478055,15,TRUE
34593681,24603452,17,TRUE
34595769,23745087,215,TRUE
34595769,27415590,24,TRUE
34595769,27008432,15,TRUE
34595769,20385476,24,TRUE
34595769,26846665,19,TRUE
34600786,30497502,6,TRUE
34600786,31005911,22,TRUE
34600786,33826754,30,TRUE
34600786,29850955,24,TRUE
34600786,25484563,185,TRUE
34601012,33222705,10,TRUE
34601012,27799965,22,TRUE
34601012,32239921,10,TRUE
34601012,25821432,38,TRUE
34601012,25664595,141,TRUE
34602242,25750728,4,TRUE
34602242,20606796,2,TRUE
34602242,27579205,11,TRUE
34602242,22778678,12,TRUE
34602242,27073707,10,TRUE
34602811,32725356,5,TRUE
34602811,29335825,322,TRUE
34602811,34460585,21,TRUE
34602811,30629724,12,TRUE
34602811,31040712,315,TRUE
34605328,21310794,1531,TRUE
34605328,23099728,158,TRUE
34605328,25872167,174,TRUE
34605328,25487545,52,TRUE
34605328,29316082,8,TRUE
34606676,25786714,24,TRUE
34606676,33421285,19,TRUE
34606676,31655499,3,TRUE
34606676,25998718,22,TRUE
34606676,30003990,46,TRUE
34606813,24864030,3,TRUE
34606813,28216785,36,TRUE
34606813,21401269,761,TRUE
34606813,26238969,53,TRUE
34606813,23735213,20,TRUE
34607722,24280982,255,TRUE
34607722,29433074,24,TRUE
34607722,28498599,837,TRUE
34607722,32283003,2054,TRUE
34607722,33556749,64,TRUE
34607787,26392631,18,TRUE
34607787,26095120,23,TRUE
34607787,29876295,7,TRUE
34607787,33189005,3,TRUE
34607787,26945264,11,TRUE
34610783,21450549,367,TRUE
34610783,20804816,76,TRUE
34610783,24481642,39,TRUE
34610783,31013727,25,TRUE
34610783,25238457,13,TRUE
34611920,31195782,11,TRUE
34611920,27460887,11,TRUE
34611920,21091671,86,TRUE
34611920,30142208,28,TRUE
34611920,29387611,68,TRUE
34617343,33546262,45,TRUE
34617343,21918215,88,TRUE
34617343,23615828,61,TRUE
34617343,32851419,79,TRUE
34617343,30852657,23,TRUE
34617381,32977831,79,TRUE
34617381,28749169,22,TRUE
34617381,27009868,20,TRUE
34617381,31615320,66,TRUE
34617381,28426260,8,TRUE
34618652,31078407,9,TRUE
34618652,29162305,233,TRUE
34618652,30688837,30,TRUE
34618652,27038566,19,TRUE
34618652,21134666,484,TRUE
34619243,23414332,233,TRUE
34619243,30014141,18,TRUE
34619243,28793987,40,TRUE
34619243,26696565,847,TRUE
34619243,27513478,27,TRUE
34623017,31845449,29,TRUE
34623017,31199748,3,TRUE
34623017,31448534,51,TRUE
34623017,33068711,40,TRUE
34623017,25969131,189,TRUE
34623723,28546772,37,TRUE
34623723,26954365,106,TRUE
34623723,22412006,663,TRUE
34623723,25903064,334,TRUE
34623723,23618541,143,TRUE
34625477,22227085,15,TRUE
34625477,28407781,13,TRUE
34625477,29599209,1,TRUE
34625477,22491601,81,TRUE
34625477,23393429,479,TRUE
34627869,28345439,6,TRUE
34627869,24328648,816,TRUE
34627869,32217917,4,TRUE
34627869,21256571,227,TRUE
34627869,24463674,443,TRUE
34627903,27566858,42,TRUE
34627903,31731401,10,TRUE
34627903,32464373,34,TRUE
34627903,26618261,157,TRUE
34627903,33782057,17486,TRUE
34633603,26109797,106,TRUE
34633603,25925933,42,TRUE
34633603,22906616,32,TRUE
34633603,30301194,27,TRUE
34633603,28724585,36,TRUE
34633723,21875834,22,TRUE
34633723,31099803,15,TRUE
34633723,31689272,7,TRUE
34633723,22037087,13,TRUE
34633723,19959032,123,TRUE
34633994,25954976,11,TRUE
34633994,20554319,1641,TRUE
34633994,20609740,33,TRUE
34633994,26339364,18,TRUE
34633994,29189637,17,TRUE
34634403,29066453,43,TRUE
34634403,29331891,271,TRUE
34634403,23849322,650,TRUE
34634403,28732305,22,TRUE
34634403,28751572,82,TRUE
34634515,32022839,18,TRUE
34634515,27909047,194,TRUE
34634515,22711435,3,TRUE
34634515,33041870,12,TRUE
34634515,29608708,65,TRUE
34636363,27317444,106,TRUE
34636363,30616014,91,TRUE
34636363,30986562,58,TRUE
34636363,31991615,12,TRUE
34636363,34170204,6,TRUE
34636780,20033321,55,TRUE
34636780,31092250,16,TRUE
34636780,24671638,17,TRUE
34636780,33476595,302,TRUE
34636780,30917826,10,TRUE
34636806,24680577,31,TRUE
34636806,21940768,76,TRUE
34636806,23420236,1809,TRUE
34636806,25599484,12,TRUE
34636806,23393429,479,TRUE
34637092,32906666,8,TRUE
34637092,33901670,19,TRUE
34637092,33315181,100,TRUE
34637092,32726430,102,TRUE
34637092,33755218,34,TRUE
34642454,20223263,217,TRUE
34642454,29666588,8,TRUE
34642454,28455501,32,TRUE
34642454,22277302,89,TRUE
34642454,25864599,59,TRUE
34642872,25771441,41,TRUE
34642872,30041972,16,TRUE
34642872,23299507,153,TRUE
34642872,31530452,22,TRUE
34642872,24182445,62,TRUE
34643727,21527892,359,TRUE
34643727,22443846,16,TRUE
34643727,23980738,16,TRUE
34643727,27815299,24,TRUE
34643727,32324775,17,TRUE
34643771,22194497,37,TRUE
34643771,20180105,56,TRUE
34643771,30276674,22,TRUE
34643771,27560470,24,TRUE
34643771,30032482,79,TRUE
34649047,31814877,81,TRUE
34649047,20871180,29,TRUE
34649047,24183105,733,TRUE
34649047,23117540,11,TRUE
34649047,26945620,227,TRUE
34654341,33421841,37,TRUE
34654341,23337781,695,TRUE
34654341,32145186,773,TRUE
34654341,32485289,1535,TRUE
34654341,33531763,36,TRUE
34655247,32764050,19,TRUE
34655247,32171076,16142,TRUE
34655247,32838236,486,TRUE
34655247,20337995,307,TRUE
34655247,33445712,135,TRUE
34656391,21912949,9,TRUE
34656391,23091732,57,TRUE
34656391,31496603,1,TRUE
34656391,23140772,3,TRUE
34656391,23632617,7,TRUE
34656392,29498450,5,TRUE
34656392,26549819,16,TRUE
34656392,23053639,65,TRUE
34656392,30112589,7,TRUE
34656392,30737056,11,TRUE
34658309,27320420,85,TRUE
34658309,22885612,27,TRUE
34658309,33664124,7,TRUE
34658309,25959236,21,TRUE
34658309,34089291,4,TRUE
34665687,20395776,16,TRUE
34665687,21585312,22,TRUE
34665687,31408674,4,TRUE
34665687,23775640,77,TRUE
34665687,31732317,5,TRUE
34666117,20197702,72,TRUE
34666117,24670166,2356,TRUE
34666117,27746080,8,TRUE
34666117,32331561,16,TRUE
34666117,23482598,101,TRUE
34668090,26571134,11,TRUE
34668090,22362162,10,TRUE
34668090,26306863,8,TRUE
34668090,22005689,28,TRUE
34668090,24155685,12,TRUE
34669081,30304134,4,TRUE
34669081,29755363,129,TRUE
34669081,29385005,21,TRUE
34669081,23957557,43,TRUE
34669081,30024093,26,TRUE
34670217,27065946,81,TRUE
34670217,22155203,132,TRUE
34670217,23168450,33,TRUE
34670217,29271125,65,TRUE
34670217,25399742,36,TRUE
34672052,33903147,131,TRUE
34672052,23583433,115,TRUE
34672052,33049223,240,TRUE
34672052,20801122,170,TRUE
34672052,30144426,99,TRUE
34673047,23312366,38,TRUE
34673047,28402825,267,TRUE
34673047,28493626,145,TRUE
34673047,20528602,29,TRUE
34673047,24565142,52,TRUE
34673114,32899803,5,TRUE
34673114,20228108,405,TRUE
34673114,32007145,6561,TRUE
34673114,34620951,9,TRUE
34673114,32511395,12,TRUE
34676425,29692380,10,TRUE
34676425,26794078,884,TRUE
34676425,28197657,266,TRUE
34676425,31285166,27,TRUE
34676425,31196116,32,TRUE
34676448,27456879,49,TRUE
34676448,32197728,12,TRUE
34676448,22390218,48,TRUE
34676448,28017241,315,TRUE
34676448,32559310,15,TRUE
34677757,24122661,94,TRUE
34677757,28244626,103,TRUE
34677757,27491294,39,TRUE
34677757,25596938,36,TRUE
34677757,28280846,133,TRUE
34687273,24780442,8,TRUE
34687273,22035996,1313,TRUE
34687273,30016999,56,TRUE
34687273,28857505,354,TRUE
34687273,23818184,61,TRUE
34687377,32852576,20,TRUE
34687377,29910038,240,TRUE
34687377,34117084,10,TRUE
34687377,32369276,92,TRUE
34687377,32718953,25,TRUE
34687555,32602248,6,TRUE
34687555,25987569,300,TRUE
34687555,26090312,48,TRUE
34687555,31963351,31,TRUE
34687555,25972110,59,TRUE
34687558,32448668,3,TRUE
34687558,24907725,10,TRUE
34687558,32326024,4,TRUE
34687558,25891227,16,TRUE
34687558,21784880,3718,TRUE
34687960,24636633,51,TRUE
34687960,27320833,62,TRUE
34687960,26180145,39,TRUE
34687960,27026167,32,TRUE
34687960,28265169,7,TRUE
34688638,31649257,291,TRUE
34688638,21875753,43,TRUE
34688638,30063714,112,TRUE
34688638,32092626,20,TRUE
34688638,21612647,63,TRUE
34688939,28074438,32,TRUE
34688939,30485189,6,TRUE
34688939,21343869,67,TRUE
34688939,23623634,75,TRUE
34688939,26606991,17,TRUE
34694342,23963506,1183,TRUE
34694342,28624604,58,TRUE
34694342,29109106,69,TRUE
34694342,31848566,98,TRUE
34694342,31200279,173,TRUE
34694451,30107542,132,TRUE
34694451,25554018,134,TRUE
34694451,33825509,30,TRUE
34694451,29272213,54,TRUE
34694451,29494322,82,TRUE
34696936,27637832,1366,TRUE
34696936,33469794,13,TRUE
34696936,20010898,112,TRUE
34696936,30298962,9,TRUE
34696936,32080800,10,TRUE
34697848,33620737,8,TRUE
34697848,31883336,15,TRUE
34697848,25744962,43,TRUE
34697848,26360283,55,TRUE
34697848,28498599,837,TRUE
34699007,31913322,3405,TRUE
34699007,23745771,149,TRUE
34699007,23972896,82,TRUE
34699007,25257356,20,TRUE
34699007,25947313,115,TRUE
34700204,29558518,289,TRUE
34700204,25725302,51,TRUE
34700204,31518657,3916,TRUE
34700204,31654984,16,TRUE
34700204,29712742,29,TRUE
34702143,21486321,52,TRUE
34702143,23602696,25,TRUE
34702143,30343644,8,TRUE
34702143,27832713,49,TRUE
34702143,26151519,71,TRUE
34702614,23707049,17,TRUE
34702614,31313334,8,TRUE
34702614,33499930,541,TRUE
34702614,25569128,188,TRUE
34702614,23901886,42,TRUE
34705106,27689425,39,TRUE
34705106,26270324,39,TRUE
34705106,28457926,13,TRUE
34705106,21208779,4481,TRUE
34705106,24007720,263,TRUE
34705276,32059945,33,TRUE
34705276,30187914,88,TRUE
34705276,29718268,30,TRUE
34705276,32868352,2,TRUE
34705276,23350909,27,TRUE
34708443,21808499,11,TRUE
34708443,23160431,103,TRUE
34708443,23286453,26,TRUE
34708443,28779498,23,TRUE
34708443,20195448,43,TRUE
34710702,30654513,13,TRUE
34710702,33599450,5,TRUE
34710702,28854547,24,TRUE
34710702,29727028,27,TRUE
34710702,24740312,9,TRUE
34710888,28805414,12,TRUE
34710888,24826927,20,TRUE
34710888,29669185,59,TRUE
34710888,21883973,62,TRUE
34710888,28869760,9,TRUE
34718049,25111500,42,TRUE
34718049,25814099,26,TRUE
34718049,27783066,130,TRUE
34718049,32292115,257,TRUE
34718049,30796187,98,TRUE
34718374,29652819,44,TRUE
34718374,29927558,5,TRUE
34718374,27367800,23,TRUE
34718374,29090332,79,TRUE
34718374,26745253,545,TRUE
34718486,27940456,41,TRUE
34718486,23384292,4,TRUE
34718486,20478952,42,TRUE
34718486,25648462,16,TRUE
34718486,26660055,47,TRUE
34718669,21282048,36,TRUE
34718669,21244058,24,TRUE
34718669,26288313,98,TRUE
34718669,25867917,23,TRUE
